test,subject,stimulus,result,section,signal_type,source,stimulus_signal
test_19,14,Hybrid,56,6,indoor scene,"NA",Hybrid_indoor scene
test_19,15,Hybrid,70,6,indoor scene,"NA",Hybrid_indoor scene
test_19,17,Hybrid,53,6,indoor scene,"NA",Hybrid_indoor scene
test_19,18,Hybrid,72,6,indoor scene,"NA",Hybrid_indoor scene
test_19,19,Hybrid,49,6,indoor scene,"NA",Hybrid_indoor scene
test_19,1,Hybrid,65,6,indoor scene,"NA",Hybrid_indoor scene
test_19,20,Hybrid,71,6,indoor scene,"NA",Hybrid_indoor scene
test_19,2,Hybrid,70,6,indoor scene,"NA",Hybrid_indoor scene
test_19,3,Hybrid,100,6,indoor scene,"NA",Hybrid_indoor scene
test_19,4,Hybrid,51,6,indoor scene,"NA",Hybrid_indoor scene
test_19,5,Hybrid,81,6,indoor scene,"NA",Hybrid_indoor scene
test_19,6,Hybrid,85,6,indoor scene,"NA",Hybrid_indoor scene
test_19,7,Hybrid,55,6,indoor scene,"NA",Hybrid_indoor scene
test_19,8,Hybrid,76,6,indoor scene,"NA",Hybrid_indoor scene
test_19,9,Hybrid,60,6,indoor scene,"NA",Hybrid_indoor scene
test_19,10,Active,93,6,indoor scene,"NA",Active_indoor scene
test_19,11,Active,56,6,indoor scene,"NA",Active_indoor scene
test_19,12,Active,91,6,indoor scene,"NA",Active_indoor scene
test_19,13,Active,53,6,indoor scene,"NA",Active_indoor scene
test_19,14,Active,65,6,indoor scene,"NA",Active_indoor scene
test_19,15,Active,70,6,indoor scene,"NA",Active_indoor scene
test_19,17,Active,50,6,indoor scene,"NA",Active_indoor scene
test_19,18,Active,66,6,indoor scene,"NA",Active_indoor scene
test_19,19,Active,56,6,indoor scene,"NA",Active_indoor scene
test_19,1,Active,77,6,indoor scene,"NA",Active_indoor scene
test_19,20,Active,80,6,indoor scene,"NA",Active_indoor scene
test_19,2,Active,70,6,indoor scene,"NA",Active_indoor scene
test_19,3,Active,86,6,indoor scene,"NA",Active_indoor scene
test_19,4,Active,69,6,indoor scene,"NA",Active_indoor scene
test_19,5,Active,66,6,indoor scene,"NA",Active_indoor scene
test_19,6,Active,90,6,indoor scene,"NA",Active_indoor scene
test_19,7,Active,55,6,indoor scene,"NA",Active_indoor scene
test_19,8,Active,88,6,indoor scene,"NA",Active_indoor scene
test_19,9,Active,60,6,indoor scene,"NA",Active_indoor scene
test_19,10,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,11,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,12,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,13,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,14,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,15,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,17,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,18,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,19,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,1,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,20,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,2,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,3,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,4,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,5,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,6,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,7,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,8,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_19,9,Reference,100,6,indoor scene,"NA",Reference_indoor scene
test_20,10,Passive,28,7,drums,"NA",Passive_drums
test_20,11,Passive,12,7,drums,"NA",Passive_drums
test_20,12,Passive,61,7,drums,"NA",Passive_drums
test_20,13,Passive,31,7,drums,"NA",Passive_drums
test_20,14,Passive,20,7,drums,"NA",Passive_drums
test_20,15,Passive,21,7,drums,"NA",Passive_drums
test_20,17,Passive,24,7,drums,"NA",Passive_drums
test_20,18,Passive,30,7,drums,"NA",Passive_drums
test_20,19,Passive,38,7,drums,"NA",Passive_drums
test_20,1,Passive,10,7,drums,"NA",Passive_drums
test_20,20,Passive,53,7,drums,"NA",Passive_drums
test_20,2,Passive,46,7,drums,"NA",Passive_drums
test_20,3,Passive,64,7,drums,"NA",Passive_drums
test_20,4,Passive,61,7,drums,"NA",Passive_drums
test_20,5,Passive,52,7,drums,"NA",Passive_drums
test_20,6,Passive,56,7,drums,"NA",Passive_drums
test_20,7,Passive,25,7,drums,"NA",Passive_drums
test_20,8,Passive,49,7,drums,"NA",Passive_drums
test_20,9,Passive,20,7,drums,"NA",Passive_drums
test_20,10,Anchor,14,7,drums,"NA",Anchor_drums
test_20,11,Anchor,0,7,drums,"NA",Anchor_drums
test_20,12,Anchor,1,7,drums,"NA",Anchor_drums
test_20,13,Anchor,15,7,drums,"NA",Anchor_drums
test_20,14,Anchor,0,7,drums,"NA",Anchor_drums
test_20,15,Anchor,0,7,drums,"NA",Anchor_drums
test_20,17,Anchor,4,7,drums,"NA",Anchor_drums
test_20,18,Anchor,0,7,drums,"NA",Anchor_drums
test_20,19,Anchor,19,7,drums,"NA",Anchor_drums
test_20,1,Anchor,3,7,drums,"NA",Anchor_drums
test_20,20,Anchor,0,7,drums,"NA",Anchor_drums
test_20,2,Anchor,8,7,drums,"NA",Anchor_drums
test_20,3,Anchor,34,7,drums,"NA",Anchor_drums
test_20,4,Anchor,22,7,drums,"NA",Anchor_drums
test_20,5,Anchor,38,7,drums,"NA",Anchor_drums
test_20,6,Anchor,30,7,drums,"NA",Anchor_drums
test_20,7,Anchor,5,7,drums,"NA",Anchor_drums
test_20,8,Anchor,10,7,drums,"NA",Anchor_drums
test_20,9,Anchor,0,7,drums,"NA",Anchor_drums
test_20,10,Hybrid,85,7,drums,"NA",Hybrid_drums
test_20,11,Hybrid,85,7,drums,"NA",Hybrid_drums
test_20,12,Hybrid,89,7,drums,"NA",Hybrid_drums
test_20,13,Hybrid,79,7,drums,"NA",Hybrid_drums
test_20,14,Hybrid,62,7,drums,"NA",Hybrid_drums
test_20,15,Hybrid,79,7,drums,"NA",Hybrid_drums
test_20,17,Hybrid,62,7,drums,"NA",Hybrid_drums
test_20,18,Hybrid,70,7,drums,"NA",Hybrid_drums
test_20,19,Hybrid,83,7,drums,"NA",Hybrid_drums
test_20,1,Hybrid,67,7,drums,"NA",Hybrid_drums
test_20,20,Hybrid,75,7,drums,"NA",Hybrid_drums
test_20,2,Hybrid,65,7,drums,"NA",Hybrid_drums
test_20,3,Hybrid,100,7,drums,"NA",Hybrid_drums
test_20,4,Hybrid,81,7,drums,"NA",Hybrid_drums
test_20,5,Hybrid,80,7,drums,"NA",Hybrid_drums
test_20,6,Hybrid,91,7,drums,"NA",Hybrid_drums
test_20,7,Hybrid,93,7,drums,"NA",Hybrid_drums
test_20,8,Hybrid,77,7,drums,"NA",Hybrid_drums
test_20,9,Hybrid,75,7,drums,"NA",Hybrid_drums
test_20,10,Active,84,7,drums,"NA",Active_drums
test_20,11,Active,85,7,drums,"NA",Active_drums
test_20,12,Active,89,7,drums,"NA",Active_drums
test_20,13,Active,92,7,drums,"NA",Active_drums
test_20,14,Active,50,7,drums,"NA",Active_drums
test_20,15,Active,80,7,drums,"NA",Active_drums
test_20,17,Active,100,7,drums,"NA",Active_drums
test_20,18,Active,74,7,drums,"NA",Active_drums
test_20,19,Active,100,7,drums,"NA",Active_drums
test_20,1,Active,56,7,drums,"NA",Active_drums
test_20,20,Active,81,7,drums,"NA",Active_drums
test_20,2,Active,65,7,drums,"NA",Active_drums
test_20,3,Active,100,7,drums,"NA",Active_drums
test_20,4,Active,80,7,drums,"NA",Active_drums
test_20,5,Active,94,7,drums,"NA",Active_drums
test_20,6,Active,98,7,drums,"NA",Active_drums
test_20,7,Active,88,7,drums,"NA",Active_drums
test_20,8,Active,93,7,drums,"NA",Active_drums
test_20,9,Active,86,7,drums,"NA",Active_drums
test_20,10,Reference,100,7,drums,"NA",Reference_drums
test_20,11,Reference,100,7,drums,"NA",Reference_drums
test_20,12,Reference,100,7,drums,"NA",Reference_drums
test_20,13,Reference,100,7,drums,"NA",Reference_drums
test_20,14,Reference,100,7,drums,"NA",Reference_drums
test_20,15,Reference,100,7,drums,"NA",Reference_drums
test_20,17,Reference,81,7,drums,"NA",Reference_drums
test_20,18,Reference,100,7,drums,"NA",Reference_drums
test_20,19,Reference,100,7,drums,"NA",Reference_drums
test_20,1,Reference,100,7,drums,"NA",Reference_drums
test_20,20,Reference,100,7,drums,"NA",Reference_drums
test_20,2,Reference,100,7,drums,"NA",Reference_drums
test_20,3,Reference,100,7,drums,"NA",Reference_drums
test_20,4,Reference,100,7,drums,"NA",Reference_drums
test_20,5,Reference,100,7,drums,"NA",Reference_drums
test_20,6,Reference,100,7,drums,"NA",Reference_drums
test_20,7,Reference,100,7,drums,"NA",Reference_drums
test_20,8,Reference,100,7,drums,"NA",Reference_drums
test_20,9,Reference,100,7,drums,"NA",Reference_drums
test_21,10,Passive,64,7,drums,"NA",Passive_drums
test_21,11,Passive,0,7,drums,"NA",Passive_drums
test_21,12,Passive,62,7,drums,"NA",Passive_drums
test_21,13,Passive,32,7,drums,"NA",Passive_drums
test_21,14,Passive,0,7,drums,"NA",Passive_drums
test_21,15,Passive,0,7,drums,"NA",Passive_drums
test_21,17,Passive,17,7,drums,"NA",Passive_drums
test_21,18,Passive,31,7,drums,"NA",Passive_drums
test_21,19,Passive,17,7,drums,"NA",Passive_drums
test_21,1,Passive,9,7,drums,"NA",Passive_drums
test_21,20,Passive,18,7,drums,"NA",Passive_drums
test_21,2,Passive,27,7,drums,"NA",Passive_drums
test_21,3,Passive,21,7,drums,"NA",Passive_drums
test_21,4,Passive,40,7,drums,"NA",Passive_drums
test_21,5,Passive,39,7,drums,"NA",Passive_drums
test_21,6,Passive,32,7,drums,"NA",Passive_drums
test_21,7,Passive,40,7,drums,"NA",Passive_drums
test_21,8,Passive,11,7,drums,"NA",Passive_drums
test_21,9,Passive,50,7,drums,"NA",Passive_drums
test_21,10,Anchor,54,7,drums,"NA",Anchor_drums
test_21,11,Anchor,4,7,drums,"NA",Anchor_drums
test_21,12,Anchor,61,7,drums,"NA",Anchor_drums
test_21,13,Anchor,31,7,drums,"NA",Anchor_drums
test_21,14,Anchor,9,7,drums,"NA",Anchor_drums
test_21,15,Anchor,11,7,drums,"NA",Anchor_drums
test_21,17,Anchor,23,7,drums,"NA",Anchor_drums
test_21,18,Anchor,0,7,drums,"NA",Anchor_drums
test_21,19,Anchor,11,7,drums,"NA",Anchor_drums
test_21,1,Anchor,22,7,drums,"NA",Anchor_drums
test_21,20,Anchor,10,7,drums,"NA",Anchor_drums
test_21,2,Anchor,37,7,drums,"NA",Anchor_drums
test_21,3,Anchor,23,7,drums,"NA",Anchor_drums
test_21,4,Anchor,50,7,drums,"NA",Anchor_drums
test_21,5,Anchor,34,7,drums,"NA",Anchor_drums
test_21,6,Anchor,22,7,drums,"NA",Anchor_drums
test_21,7,Anchor,48,7,drums,"NA",Anchor_drums
test_21,8,Anchor,21,7,drums,"NA",Anchor_drums
test_21,9,Anchor,31,7,drums,"NA",Anchor_drums
test_21,10,Hybrid,76,7,drums,"NA",Hybrid_drums
test_21,11,Hybrid,71,7,drums,"NA",Hybrid_drums
test_21,12,Hybrid,82,7,drums,"NA",Hybrid_drums
test_21,13,Hybrid,72,7,drums,"NA",Hybrid_drums
test_21,14,Hybrid,60,7,drums,"NA",Hybrid_drums
test_21,15,Hybrid,80,7,drums,"NA",Hybrid_drums
test_21,17,Hybrid,68,7,drums,"NA",Hybrid_drums
test_21,18,Hybrid,62,7,drums,"NA",Hybrid_drums
test_21,19,Hybrid,88,7,drums,"NA",Hybrid_drums
test_21,1,Hybrid,74,7,drums,"NA",Hybrid_drums
test_21,20,Hybrid,80,7,drums,"NA",Hybrid_drums
test_21,2,Hybrid,73,7,drums,"NA",Hybrid_drums
test_21,3,Hybrid,100,7,drums,"NA",Hybrid_drums
test_21,4,Hybrid,87,7,drums,"NA",Hybrid_drums
test_21,5,Hybrid,82,7,drums,"NA",Hybrid_drums
test_21,6,Hybrid,97,7,drums,"NA",Hybrid_drums
test_21,7,Hybrid,68,7,drums,"NA",Hybrid_drums
test_21,8,Hybrid,88,7,drums,"NA",Hybrid_drums
test_21,9,Hybrid,80,7,drums,"NA",Hybrid_drums
test_21,10,Active,91,7,drums,"NA",Active_drums
test_21,11,Active,72,7,drums,"NA",Active_drums
test_21,12,Active,82,7,drums,"NA",Active_drums
test_21,13,Active,72,7,drums,"NA",Active_drums
test_21,14,Active,57,7,drums,"NA",Active_drums
test_21,15,Active,80,7,drums,"NA",Active_drums
test_21,17,Active,59,7,drums,"NA",Active_drums
test_21,18,Active,60,7,drums,"NA",Active_drums
test_21,19,Active,77,7,drums,"NA",Active_drums
test_21,1,Active,70,7,drums,"NA",Active_drums
test_21,20,Active,100,7,drums,"NA",Active_drums
test_21,2,Active,73,7,drums,"NA",Active_drums
test_21,3,Active,99,7,drums,"NA",Active_drums
test_21,4,Active,80,7,drums,"NA",Active_drums
test_21,5,Active,89,7,drums,"NA",Active_drums
test_21,6,Active,91,7,drums,"NA",Active_drums
test_21,7,Active,68,7,drums,"NA",Active_drums
test_21,8,Active,88,7,drums,"NA",Active_drums
test_21,9,Active,80,7,drums,"NA",Active_drums
test_21,10,Reference,100,7,drums,"NA",Reference_drums
test_21,11,Reference,100,7,drums,"NA",Reference_drums
test_21,12,Reference,100,7,drums,"NA",Reference_drums
test_21,13,Reference,100,7,drums,"NA",Reference_drums
test_21,14,Reference,100,7,drums,"NA",Reference_drums
test_21,15,Reference,100,7,drums,"NA",Reference_drums
test_21,17,Reference,100,7,drums,"NA",Reference_drums
test_21,18,Reference,100,7,drums,"NA",Reference_drums
test_21,19,Reference,100,7,drums,"NA",Reference_drums
test_21,1,Reference,100,7,drums,"NA",Reference_drums
test_21,20,Reference,100,7,drums,"NA",Reference_drums
test_21,2,Reference,100,7,drums,"NA",Reference_drums
test_21,3,Reference,100,7,drums,"NA",Reference_drums
test_21,4,Reference,100,7,drums,"NA",Reference_drums
test_21,5,Reference,100,7,drums,"NA",Reference_drums
test_21,6,Reference,100,7,drums,"NA",Reference_drums
test_21,7,Reference,100,7,drums,"NA",Reference_drums
test_21,8,Reference,100,7,drums,"NA",Reference_drums
test_21,9,Reference,100,7,drums,"NA",Reference_drums
test_22,10,Passive,71,7,speech,"NA",Passive_speech
test_22,11,Passive,48,7,speech,"NA",Passive_speech
test_22,12,Passive,82,7,speech,"NA",Passive_speech
test_22,13,Passive,43,7,speech,"NA",Passive_speech
test_22,14,Passive,75,7,speech,"NA",Passive_speech
test_22,15,Passive,60,7,speech,"NA",Passive_speech
test_22,17,Passive,33,7,speech,"NA",Passive_speech
test_22,18,Passive,60,7,speech,"NA",Passive_speech
test_22,19,Passive,57,7,speech,"NA",Passive_speech
test_22,1,Passive,50,7,speech,"NA",Passive_speech
test_22,20,Passive,69,7,speech,"NA",Passive_speech
test_22,2,Passive,53,7,speech,"NA",Passive_speech
test_22,3,Passive,62,7,speech,"NA",Passive_speech
test_22,4,Passive,89,7,speech,"NA",Passive_speech
test_22,5,Passive,45,7,speech,"NA",Passive_speech
test_22,6,Passive,75,7,speech,"NA",Passive_speech
test_22,7,Passive,61,7,speech,"NA",Passive_speech
test_22,8,Passive,77,7,speech,"NA",Passive_speech
test_22,9,Passive,41,7,speech,"NA",Passive_speech
test_22,10,Anchor,27,7,speech,"NA",Anchor_speech
test_22,11,Anchor,0,7,speech,"NA",Anchor_speech
test_22,12,Anchor,22,7,speech,"NA",Anchor_speech
test_22,13,Anchor,16,7,speech,"NA",Anchor_speech
test_22,14,Anchor,0,7,speech,"NA",Anchor_speech
test_22,15,Anchor,0,7,speech,"NA",Anchor_speech
test_22,17,Anchor,0,7,speech,"NA",Anchor_speech
test_22,18,Anchor,0,7,speech,"NA",Anchor_speech
test_22,19,Anchor,0,7,speech,"NA",Anchor_speech
test_22,1,Anchor,11,7,speech,"NA",Anchor_speech
test_22,20,Anchor,0,7,speech,"NA",Anchor_speech
test_22,2,Anchor,11,7,speech,"NA",Anchor_speech
test_22,3,Anchor,24,7,speech,"NA",Anchor_speech
test_22,4,Anchor,9,7,speech,"NA",Anchor_speech
test_22,5,Anchor,39,7,speech,"NA",Anchor_speech
test_22,6,Anchor,12,7,speech,"NA",Anchor_speech
test_22,7,Anchor,5,7,speech,"NA",Anchor_speech
test_22,8,Anchor,37,7,speech,"NA",Anchor_speech
test_22,9,Anchor,0,7,speech,"NA",Anchor_speech
test_22,10,Hybrid,87,7,speech,"NA",Hybrid_speech
test_22,11,Hybrid,77,7,speech,"NA",Hybrid_speech
test_22,12,Hybrid,96,7,speech,"NA",Hybrid_speech
test_22,13,Hybrid,85,7,speech,"NA",Hybrid_speech
test_22,14,Hybrid,71,7,speech,"NA",Hybrid_speech
test_22,15,Hybrid,80,7,speech,"NA",Hybrid_speech
test_22,17,Hybrid,59,7,speech,"NA",Hybrid_speech
test_22,18,Hybrid,81,7,speech,"NA",Hybrid_speech
test_22,19,Hybrid,87,7,speech,"NA",Hybrid_speech
test_22,1,Hybrid,61,7,speech,"NA",Hybrid_speech
test_22,20,Hybrid,87,7,speech,"NA",Hybrid_speech
test_22,2,Hybrid,68,7,speech,"NA",Hybrid_speech
test_22,3,Hybrid,64,7,speech,"NA",Hybrid_speech
test_22,4,Hybrid,72,7,speech,"NA",Hybrid_speech
test_22,5,Hybrid,93,7,speech,"NA",Hybrid_speech
test_22,6,Hybrid,95,7,speech,"NA",Hybrid_speech
test_22,7,Hybrid,50,7,speech,"NA",Hybrid_speech
test_22,8,Hybrid,92,7,speech,"NA",Hybrid_speech
test_22,9,Hybrid,60,7,speech,"NA",Hybrid_speech
test_22,10,Active,68,7,speech,"NA",Active_speech
test_22,11,Active,76,7,speech,"NA",Active_speech
test_22,12,Active,96,7,speech,"NA",Active_speech
test_22,13,Active,86,7,speech,"NA",Active_speech
test_22,14,Active,82,7,speech,"NA",Active_speech
test_22,15,Active,80,7,speech,"NA",Active_speech
test_22,17,Active,71,7,speech,"NA",Active_speech
test_22,18,Active,93,7,speech,"NA",Active_speech
test_22,19,Active,77,7,speech,"NA",Active_speech
test_22,1,Active,85,7,speech,"NA",Active_speech
test_22,20,Active,60,7,speech,"NA",Active_speech
test_22,2,Active,68,7,speech,"NA",Active_speech
test_22,3,Active,66,7,speech,"NA",Active_speech
test_22,4,Active,73,7,speech,"NA",Active_speech
test_22,5,Active,89,7,speech,"NA",Active_speech
test_22,6,Active,99,7,speech,"NA",Active_speech
test_22,7,Active,93,7,speech,"NA",Active_speech
test_22,8,Active,93,7,speech,"NA",Active_speech
test_22,9,Active,80,7,speech,"NA",Active_speech
test_22,10,Reference,100,7,speech,"NA",Reference_speech
test_22,11,Reference,100,7,speech,"NA",Reference_speech
test_22,12,Reference,100,7,speech,"NA",Reference_speech
test_22,13,Reference,100,7,speech,"NA",Reference_speech
test_22,14,Reference,100,7,speech,"NA",Reference_speech
test_22,15,Reference,100,7,speech,"NA",Reference_speech
test_22,17,Reference,100,7,speech,"NA",Reference_speech
test_22,18,Reference,100,7,speech,"NA",Reference_speech
test_22,19,Reference,100,7,speech,"NA",Reference_speech
test_22,1,Reference,100,7,speech,"NA",Reference_speech
test_22,20,Reference,100,7,speech,"NA",Reference_speech
test_22,2,Reference,100,7,speech,"NA",Reference_speech
test_22,3,Reference,100,7,speech,"NA",Reference_speech
test_22,4,Reference,100,7,speech,"NA",Reference_speech
test_22,5,Reference,100,7,speech,"NA",Reference_speech
test_22,6,Reference,100,7,speech,"NA",Reference_speech
test_22,7,Reference,100,7,speech,"NA",Reference_speech
test_22,8,Reference,100,7,speech,"NA",Reference_speech
test_22,9,Reference,100,7,speech,"NA",Reference_speech
test_23,10,Passive,49,7,speech,"NA",Passive_speech
test_23,11,Passive,0,7,speech,"NA",Passive_speech
test_23,12,Passive,65,7,speech,"NA",Passive_speech
test_23,13,Passive,25,7,speech,"NA",Passive_speech
test_23,14,Passive,0,7,speech,"NA",Passive_speech
test_23,15,Passive,0,7,speech,"NA",Passive_speech
test_23,17,Passive,0,7,speech,"NA",Passive_speech
test_23,18,Passive,0,7,speech,"NA",Passive_speech
test_23,19,Passive,33,7,speech,"NA",Passive_speech
test_23,1,Passive,30,7,speech,"NA",Passive_speech
test_23,20,Passive,29,7,speech,"NA",Passive_speech
test_23,2,Passive,14,7,speech,"NA",Passive_speech
test_23,3,Passive,66,7,speech,"NA",Passive_speech
test_23,4,Passive,27,7,speech,"NA",Passive_speech
test_23,5,Passive,49,7,speech,"NA",Passive_speech
test_23,6,Passive,38,7,speech,"NA",Passive_speech
test_23,7,Passive,36,7,speech,"NA",Passive_speech
test_23,8,Passive,42,7,speech,"NA",Passive_speech
test_23,9,Passive,40,7,speech,"NA",Passive_speech
test_23,10,Anchor,48,7,speech,"NA",Anchor_speech
test_23,11,Anchor,5,7,speech,"NA",Anchor_speech
test_23,12,Anchor,61,7,speech,"NA",Anchor_speech
test_23,13,Anchor,35,7,speech,"NA",Anchor_speech
test_23,14,Anchor,12,7,speech,"NA",Anchor_speech
test_23,15,Anchor,40,7,speech,"NA",Anchor_speech
test_23,17,Anchor,12,7,speech,"NA",Anchor_speech
test_23,18,Anchor,31,7,speech,"NA",Anchor_speech
test_23,19,Anchor,33,7,speech,"NA",Anchor_speech
test_23,1,Anchor,51,7,speech,"NA",Anchor_speech
test_23,20,Anchor,47,7,speech,"NA",Anchor_speech
test_23,2,Anchor,31,7,speech,"NA",Anchor_speech
test_23,3,Anchor,33,7,speech,"NA",Anchor_speech
test_23,4,Anchor,49,7,speech,"NA",Anchor_speech
test_23,5,Anchor,52,7,speech,"NA",Anchor_speech
test_23,6,Anchor,34,7,speech,"NA",Anchor_speech
test_23,7,Anchor,50,7,speech,"NA",Anchor_speech
test_23,8,Anchor,48,7,speech,"NA",Anchor_speech
test_23,9,Anchor,50,7,speech,"NA",Anchor_speech
test_23,10,Hybrid,74,7,speech,"NA",Hybrid_speech
test_23,11,Hybrid,76,7,speech,"NA",Hybrid_speech
test_23,12,Hybrid,80,7,speech,"NA",Hybrid_speech
test_23,13,Hybrid,70,7,speech,"NA",Hybrid_speech
test_23,14,Hybrid,70,7,speech,"NA",Hybrid_speech
test_23,15,Hybrid,79,7,speech,"NA",Hybrid_speech
test_23,17,Hybrid,62,7,speech,"NA",Hybrid_speech
test_23,18,Hybrid,62,7,speech,"NA",Hybrid_speech
test_23,19,Hybrid,84,7,speech,"NA",Hybrid_speech
test_23,1,Hybrid,70,7,speech,"NA",Hybrid_speech
test_23,20,Hybrid,91,7,speech,"NA",Hybrid_speech
test_23,2,Hybrid,64,7,speech,"NA",Hybrid_speech
test_23,3,Hybrid,38,7,speech,"NA",Hybrid_speech
test_23,4,Hybrid,81,7,speech,"NA",Hybrid_speech
test_23,5,Hybrid,81,7,speech,"NA",Hybrid_speech
test_23,6,Hybrid,80,7,speech,"NA",Hybrid_speech
test_23,7,Hybrid,68,7,speech,"NA",Hybrid_speech
test_23,8,Hybrid,94,7,speech,"NA",Hybrid_speech
test_23,9,Hybrid,80,7,speech,"NA",Hybrid_speech
test_23,10,Active,74,7,speech,"NA",Active_speech
test_23,11,Active,77,7,speech,"NA",Active_speech
test_23,12,Active,80,7,speech,"NA",Active_speech
test_23,13,Active,83,7,speech,"NA",Active_speech
test_23,14,Active,68,7,speech,"NA",Active_speech
test_23,15,Active,79,7,speech,"NA",Active_speech
test_23,17,Active,62,7,speech,"NA",Active_speech
test_23,18,Active,62,7,speech,"NA",Active_speech
test_23,19,Active,74,7,speech,"NA",Active_speech
test_23,1,Active,87,7,speech,"NA",Active_speech
test_23,20,Active,68,7,speech,"NA",Active_speech
test_23,2,Active,64,7,speech,"NA",Active_speech
test_23,3,Active,68,7,speech,"NA",Active_speech
test_23,4,Active,81,7,speech,"NA",Active_speech
test_23,5,Active,81,7,speech,"NA",Active_speech
test_23,6,Active,80,7,speech,"NA",Active_speech
test_23,7,Active,68,7,speech,"NA",Active_speech
test_23,8,Active,94,7,speech,"NA",Active_speech
test_23,9,Active,60,7,speech,"NA",Active_speech
test_23,10,Reference,100,7,speech,"NA",Reference_speech
test_23,11,Reference,100,7,speech,"NA",Reference_speech
test_23,12,Reference,100,7,speech,"NA",Reference_speech
test_23,13,Reference,100,7,speech,"NA",Reference_speech
test_23,14,Reference,100,7,speech,"NA",Reference_speech
test_23,15,Reference,100,7,speech,"NA",Reference_speech
test_23,17,Reference,100,7,speech,"NA",Reference_speech
test_23,18,Reference,100,7,speech,"NA",Reference_speech
test_23,19,Reference,100,7,speech,"NA",Reference_speech
test_23,1,Reference,100,7,speech,"NA",Reference_speech
test_23,20,Reference,100,7,speech,"NA",Reference_speech
test_23,2,Reference,100,7,speech,"NA",Reference_speech
test_23,3,Reference,100,7,speech,"NA",Reference_speech
test_23,4,Reference,100,7,speech,"NA",Reference_speech
test_23,5,Reference,100,7,speech,"NA",Reference_speech
test_23,6,Reference,100,7,speech,"NA",Reference_speech
test_23,7,Reference,100,7,speech,"NA",Reference_speech
test_23,8,Reference,100,7,speech,"NA",Reference_speech
test_23,9,Reference,100,7,speech,"NA",Reference_speech
